Throttle,Power-Out,Voltage,Ripple,Current,Temperature,Speed,Gov.Gain,ECVoltage,MotorTemp.
1.5893,16.078,11.98,1.042,10.3,156.7,11727,0,5.29,0.00
1.5815,12.941,11.98,0.911,9.0,156.7,12262,0,5.29,0.00
1.5815,12.549,11.98,0.781,7.7,156.7,12572,0,5.29,0.00
1.5266,0.392,11.98,0.000,5.2,156.7,12182,0,5.29,0.00
1.5188,0.392,11.98,0.000,5.2,156.7,11515,0,5.29,0.00
1.5188,0.392,11.98,0.000,3.9,156.7,10454,0,5.29,0.00
1.5188,0.392,11.98,0.000,5.2,156.7,9554,0,5.29,0.00
1.5188,0.392,11.98,0.000,5.2,156.7,8636,0,5.29,0.00
1.5188,0.392,11.98,0.000,3.9,156.7,7655,0,5.29,0.00
1.5188,0.392,11.98,0.000,3.9,156.7,6930,0,5.29,0.00
1.5188,0.392,11.98,0.000,5.2,156.7,6060,0,5.29,0.00
1.5188,0.392,11.98,0.000,5.2,156.7,5066,0,5.29,0.00
1.5188,0.392,11.98,0.000,5.2,156.7,4521,0,5.29,0.00
